day,hr_min,hr_max,rhr,stress_avg,step_goal,steps,moderate_activity_time,vigorous_activity_time,intensity_time_goal,floors_up,floors_down,floors_goal,distance,calories_goal,calories_total,calories_bmr,calories_active,calories_consumed,hydration_goal,hydration_intake,sweat_loss,spo2_avg,spo2_min,rr_waking_avg,rr_max,rr_min,bb_charged,bb_max,bb_min,description
2022-04-13,48.0,136.0,68.0,59.0,10000.0,14891.0,00:00:00.000000,00:00:00.000000,02:30:00.000000,6.56627,4.08169,10.0,11.566,,3081.0,2023.0,1058.0,,2800,,,,,,,,,,,
2022-04-14,62.0,141.0,71.0,72.0,10000.0,10702.0,00:00:00.000000,00:00:00.000000,02:30:00.000000,6.76148,11.25033,10.0,8.278,,3169.0,2023.0,1146.0,,2800,,,,,,,,,,,
2022-04-15,53.0,156.0,63.0,58.0,10000.0,12405.0,01:33:00.000000,00:00:00.000000,02:30:00.000000,15.0,13.60302,10.0,9.605,,3162.0,2023.0,1139.0,,2800,,,,,,,,,,,
2022-04-16,60.0,141.0,65.0,66.0,10000.0,10750.0,00:40:00.000000,00:00:00.000000,02:30:00.000000,14.41765,10.61975,10.0,8.401,,2954.0,2023.0,931.0,,2800,,,,,,,,,,,
2022-04-17,62.0,130.0,69.0,56.0,10000.0,3582.0,00:00:00.000000,00:00:00.000000,02:30:00.000000,5.0,1.80676,10.0,2.771,,2254.0,2023.0,231.0,,2800,,,,,,,,,,,
2022-04-18,55.0,127.0,65.0,45.0,10000.0,6922.0,00:00:00.000000,00:00:00.000000,02:30:00.000000,1.0,0.0,10.0,5.38,,2532.0,2023.0,509.0,,2800,,,,,,,,,,,
2022-04-19,56.0,128.0,65.0,52.0,10000.0,4278.0,00:13:00.000000,00:00:00.000000,02:30:00.000000,0.0,0.0,10.0,3.315,,1080.0,716.0,364.0,,2800,,,,,,,,,,,
2022-04-20,,,,,,,00:00:00.000000,00:00:00.000000,00:00:00.000000,,,,,,,,,,2800,,,,,,,,,,,
2022-04-21,,,,,,,00:00:00.000000,00:00:00.000000,00:00:00.000000,,,,,,,,,,2800,,,,,,,,,,,
2022-04-22,,,,,,,00:00:00.000000,00:00:00.000000,00:00:00.000000,,,,,,,,,,2800,,,,,,,,,,,
2022-04-23,,,,,,,00:00:00.000000,00:00:00.000000,00:00:00.000000,,,,,,,,,,2800,,,,,,,,,,,
2022-04-24,,,,,,,00:00:00.000000,00:00:00.000000,00:00:00.000000,,,,,,,,,,2800,,,,,,,,,,,
2022-04-25,,,,,,,00:00:00.000000,00:00:00.000000,00:00:00.000000,,,,,,,,,,2800,,,,,,,,,,,
2022-04-26,,,,,,,00:00:00.000000,00:00:00.000000,00:00:00.000000,,,,,,,,,,2800,,,,,,,,,,,
2022-04-27,,,,,,,00:00:00.000000,00:00:00.000000,00:00:00.000000,,,,,,,,,,2800,,,,,,,,,,,
2022-04-28,,,,,,,00:00:00.000000,00:00:00.000000,00:00:00.000000,,,,,,,,,,2800,,,,,,,,,,,
2022-04-29,,,,,,,00:00:00.000000,00:00:00.000000,00:00:00.000000,,,,,,,,,,2800,,,,,,,,,,,
2022-04-30,,,,,,,00:00:00.000000,00:00:00.000000,00:00:00.000000,,,,,,,,,,2800,,,,,,,,,,,
2022-05-01,,,,,,,00:00:00.000000,00:00:00.000000,00:00:00.000000,,,,,,,,,,2800,,,,,,,,,,,
2022-05-02,,,,,,,00:00:00.000000,00:00:00.000000,00:00:00.000000,,,,,,,,,,2800,,,,,,,,,,,
2022-05-03,68.0,149.0,72.0,32.0,10000.0,3184.0,00:25:00.000000,00:01:00.000000,02:30:00.000000,0.0,0.0,10.0,2.473,,2340.0,2023.0,317.0,,2800,,,,,,,,,,,
2022-05-04,56.0,137.0,73.0,51.0,10000.0,10428.0,00:00:00.000000,00:00:00.000000,02:30:00.000000,1.62533,0.72769,10.0,8.074,,2709.0,2023.0,686.0,,2800,,,,,,,,,,,
2022-05-05,59.0,143.0,71.0,66.0,10000.0,8017.0,00:39:00.000000,00:00:00.000000,02:30:00.000000,2.19587,3.22047,10.0,6.3,,2898.0,2023.0,875.0,,2800,,,,,,,,,,,
2022-05-06,58.0,144.0,73.0,57.0,10000.0,15979.0,01:56:00.000000,00:00:00.000000,02:30:00.000000,2.15223,1.25886,10.0,12.451,,3120.0,2023.0,1097.0,,2800,,,,,,,,,,,
2022-05-07,69.0,172.0,75.0,73.0,10000.0,4673.0,01:16:00.000000,00:00:00.000000,02:30:00.000000,0.66404,0.0,10.0,3.645,,2486.0,2023.0,463.0,,2800,,,,,,,,,,,
2022-05-08,62.0,156.0,73.0,48.0,10000.0,4008.0,01:13:00.000000,00:00:00.000000,02:30:00.000000,0.0,0.0,10.0,3.313,,2494.0,2023.0,471.0,,2800,,,,,,,,,,,
2022-05-09,49.0,136.0,64.0,30.0,10000.0,10719.0,00:47:00.000000,00:00:00.000000,02:30:00.000000,4.64698,5.24672,10.0,8.311,,2582.0,2023.0,559.0,,2800,,,,,,,,,,,
2022-05-10,41.0,146.0,60.0,55.0,10000.0,16267.0,01:47:00.000000,00:00:00.000000,02:30:00.000000,4.50459,3.07316,10.0,12.598,,2960.0,2023.0,937.0,,2800,,,,,,,,,,,
2022-05-11,54.0,122.0,64.0,70.0,10000.0,7674.0,00:27:00.000000,00:00:00.000000,02:30:00.000000,0.0,0.0,10.0,5.936,,2388.0,2023.0,365.0,,2800,,,,,,,,,,,
2022-05-12,54.0,156.0,64.0,65.0,10000.0,14860.0,00:24:00.000000,00:00:00.000000,02:30:00.000000,6.0,1.8668,10.0,11.512,,2903.0,2023.0,880.0,,2800,,,,,,,,,,,
2022-05-13,52.0,144.0,66.0,66.0,10000.0,12893.0,00:00:00.000000,00:00:00.000000,02:30:00.000000,14.30971,21.78609,10.0,10.131,,2918.0,2023.0,895.0,,2800,,,,,,,,,,,
2022-05-14,52.0,154.0,78.0,64.0,10000.0,20873.0,00:00:00.000000,00:00:00.000000,02:30:00.000000,41.50427,36.27362,10.0,16.303,,3785.0,2023.0,1762.0,,2800,,,,,,,,,,,
2022-05-15,,,,-1.0,10000.0,0.0,00:00:00.000000,00:00:00.000000,02:30:00.000000,0.0,0.0,10.0,0.0,,2023.0,2023.0,0.0,,2800,,,,,,,,,,,
2022-05-16,54.0,139.0,69.0,52.0,10000.0,13518.0,00:00:00.000000,00:00:00.000000,02:30:00.000000,2.44521,0.65715,10.0,10.592,,2797.0,2023.0,774.0,,2800,,,,,,,,,,,
2022-05-17,54.0,137.0,72.0,53.0,10000.0,8430.0,00:50:00.000000,00:00:00.000000,02:30:00.000000,1.0,1.8458,10.0,6.572,,2773.0,2023.0,750.0,,2800,,,,,,,,,,,
2022-05-18,51.0,136.0,66.0,45.0,10000.0,17115.0,03:19:00.000000,00:00:00.000000,02:30:00.000000,4.20538,1.41864,10.0,13.239,,3046.0,2023.0,1023.0,,2800,,,,,,,,,,,
2022-05-19,54.0,148.0,65.0,51.0,10000.0,7918.0,00:42:00.000000,00:00:00.000000,02:30:00.000000,5.06955,4.79921,10.0,6.142,,2932.0,2023.0,909.0,,2800,,,,,,,,,,,
2022-05-20,50.0,158.0,64.0,66.0,10000.0,17046.0,02:34:00.000000,00:00:00.000000,02:30:00.000000,32.61122,37.68241,10.0,13.623000000000001,,3620.0,2023.0,1597.0,,2800,,,,,,,,,,,
2022-05-21,46.0,150.0,75.0,83.0,10000.0,13328.0,03:13:00.000000,00:00:00.000000,02:30:00.000000,8.50492,4.46686,10.0,10.541,,3780.0,2023.0,1757.0,,2800,,,,,,,,,,,
2022-05-22,77.0,124.0,93.0,79.0,10000.0,1809.0,00:25:00.000000,00:00:00.000000,02:30:00.000000,0.7582,1.76181,10.0,1.42,,2326.0,2023.0,303.0,,2800,,,,,,,,,,,
2022-05-23,65.0,115.0,71.0,32.0,10000.0,74.0,00:00:00.000000,00:00:00.000000,02:30:00.000000,0.0,0.0,10.0,0.057,,735.0,726.0,9.0,,2800,,,,,,,,,,,
2022-05-24,,,,,,,00:00:00.000000,00:00:00.000000,00:00:00.000000,,,,,,,,,,2800,,,,,,,,,,,
2022-05-25,61.0,107.0,68.0,9.0,10000.0,62.0,00:00:00.000000,00:00:00.000000,02:30:00.000000,0.0,0.0,10.0,0.048,,2032.0,2023.0,9.0,,2800,3000.0,,,,,,,,,,
2022-05-26,54.0,134.0,65.0,44.0,10000.0,12290.0,02:27:00.000000,00:00:00.000000,02:30:00.000000,4.56168,3.21686,10.0,9.579,,3099.0,2023.0,1076.0,,2800,,,,,,,,,,,
2022-05-27,54.0,128.0,62.0,40.0,10000.0,13694.0,01:27:00.000000,00:00:00.000000,02:30:00.000000,2.64928,1.2582,10.0,10.592,,2446.0,2023.0,423.0,,2800,,,,,,,,,,,
2022-05-28,63.0,130.0,74.0,53.0,10000.0,5662.0,01:15:00.000000,00:00:00.000000,02:30:00.000000,0.0,0.72277,10.0,4.462,,2394.0,2023.0,371.0,,2800,,,,,,,,,,,
2022-05-29,61.0,132.0,69.0,48.0,10000.0,4024.0,01:15:00.000000,00:00:00.000000,02:30:00.000000,3.14764,0.0,10.0,3.216,,2336.0,2023.0,313.0,,2800,,,,,,,,,,,
2022-05-30,46.0,139.0,57.0,46.0,10000.0,9567.0,00:12:00.000000,00:00:00.000000,02:30:00.000000,0.0,0.0,10.0,7.44,,2889.0,2023.0,866.0,,2800,,,,,,,,,,,
2022-05-31,46.0,135.0,54.0,45.0,10000.0,8244.0,00:00:00.000000,00:00:00.000000,02:30:00.000000,1.64009,0.78707,10.0,6.377,,2555.0,2023.0,532.0,,2800,,,,,,,,,,,
2022-06-01,54.0,136.0,61.0,71.0,10000.0,13003.0,00:42:00.000000,00:03:00.000000,02:30:00.000000,3.22539,1.27986,10.0,10.058,,2873.0,2023.0,850.0,,2800,,,,,,,,,,,
2022-06-02,53.0,124.0,65.0,47.0,10000.0,9769.0,00:00:00.000000,00:00:00.000000,02:30:00.000000,3.0,2.88123,10.0,7.556,,2472.0,2023.0,449.0,,2800,,,,,,,,,,,
2022-06-03,44.0,148.0,76.0,70.0,10000.0,12852.0,00:00:00.000000,00:00:00.000000,02:30:00.000000,10.44652,16.74902,10.0,10.132,,3234.0,2023.0,1211.0,,2800,,,,,,,,,,,
2022-06-04,69.0,151.0,75.0,70.0,10000.0,10662.0,00:08:00.000000,00:03:00.000000,02:30:00.000000,11.35105,18.95604,10.0,8.342,,3002.0,2023.0,979.0,,2800,,,,,,,,,,,
2022-06-05,55.0,162.0,81.0,76.0,10000.0,8427.0,00:00:00.000000,00:00:00.000000,02:30:00.000000,30.23458,17.6729,10.0,6.593,,2772.0,2023.0,749.0,,2800,,,,,,,,,,,
2022-06-06,55.0,125.0,65.0,45.0,10000.0,4422.0,00:00:00.000000,00:00:00.000000,02:30:00.000000,0.0,0.0,10.0,3.42,,2354.0,2023.0,331.0,,2800,,,,,,,,,,,
2022-06-07,61.0,136.0,69.0,47.0,10000.0,14489.0,01:51:00.000000,00:00:00.000000,02:30:00.000000,4.0,3.80184,10.0,11.224,,2588.0,2023.0,565.0,,2800,,,,,,,,,,,
2022-06-08,48.0,152.0,77.0,52.0,10000.0,5618.0,00:46:00.000000,00:00:00.000000,02:30:00.000000,3.53478,2.56332,10.0,4.346,,2318.0,2023.0,295.0,,2800,,,,,,,,,,,
2022-06-09,59.0,137.0,67.0,67.0,10000.0,11495.0,01:39:00.000000,00:00:00.000000,02:30:00.000000,5.15157,8.73294,10.0,8.891,,2924.0,2023.0,901.0,,2800,,,,,,,,,,,
2022-06-10,65.0,168.0,77.0,65.0,10000.0,10534.0,01:13:00.000000,00:00:00.000000,02:30:00.000000,28.0,2.8855,10.0,8.188,,3911.0,2023.0,1888.0,,2800,,,,,,,,,,,
2022-06-11,56.0,157.0,64.0,41.0,10000.0,12941.0,02:11:00.000000,00:00:00.000000,02:30:00.000000,18.15026,10.03215,10.0,10.111,,4004.0,2023.0,1981.0,,2800,,,,,,,,,,,
2022-06-12,69.0,151.0,75.0,78.0,10000.0,14789.0,02:33:00.000000,00:00:00.000000,02:30:00.000000,31.03773,42.13255,10.0,11.622,,3178.0,2023.0,1155.0,,2800,,,,,,,,,,,
2022-06-13,44.0,147.0,69.0,66.0,10000.0,9421.0,00:45:00.000000,00:00:00.000000,02:30:00.000000,11.0,6.84219,10.0,7.287,,2967.0,2023.0,944.0,,2800,,,,,,,,,,,
2022-06-14,65.0,144.0,77.0,65.0,10000.0,14635.0,02:03:00.000000,00:00:00.000000,02:30:00.000000,12.73031,13.00131,10.0,11.52,,2861.0,2023.0,838.0,,2800,,,,,,,,,,,
2022-06-15,61.0,168.0,77.0,65.0,10000.0,16360.0,02:43:00.000000,00:00:00.000000,02:30:00.000000,6.7769,4.91601,10.0,13.192,,3034.0,2023.0,1011.0,,2800,,,,,,,,,,,
2022-06-16,,,,-1.0,10000.0,0.0,00:00:00.000000,00:00:00.000000,02:30:00.000000,0.0,0.0,10.0,0.0,,126.0,126.0,0.0,,2800,,,,,,,,,,,
2022-06-17,,,,,,,00:00:00.000000,00:00:00.000000,00:00:00.000000,,,,,,,,,,2800,,,,,,,,,,,
2022-06-18,,,,-1.0,10000.0,0.0,00:00:00.000000,00:00:00.000000,02:30:00.000000,0.0,0.0,10.0,0.0,,2023.0,2023.0,0.0,,2800,,,,,,,,,,,
2022-06-19,75.0,159.0,81.0,56.0,10000.0,10109.0,01:44:00.000000,00:00:00.000000,02:30:00.000000,13.15814,1.8353,10.0,7.861,,2686.0,2023.0,663.0,,2800,,,,,,,,,,,
2022-06-20,50.0,137.0,61.0,39.0,10000.0,6879.0,00:30:00.000000,00:00:00.000000,02:30:00.000000,3.44652,3.0689,10.0,5.338,,2540.0,2023.0,517.0,,2800,,,,,,,,,,,
2022-06-21,50.0,169.0,63.0,39.0,10000.0,14685.0,01:51:00.000000,00:00:00.000000,02:30:00.000000,2.7815,4.26247,10.0,12.215,,2910.0,2023.0,887.0,,2800,,,,,,,,,,,
2022-06-22,51.0,143.0,71.0,66.0,10000.0,14206.0,01:49:00.000000,00:00:00.000000,02:30:00.000000,2.13911,1.15453,10.0,11.152000000000001,,2853.0,2023.0,830.0,,2800,,,,,,,,,,,
2022-06-23,66.0,165.0,77.0,69.0,10000.0,11726.0,01:31:00.000000,00:00:00.000000,02:30:00.000000,3.55709,1.77264,10.0,9.816,,3308.0,2023.0,1285.0,,2800,,,,,,,,,,,
2022-06-24,63.0,154.0,72.0,54.0,10000.0,20586.0,02:29:00.000000,00:00:00.000000,02:30:00.000000,11.38944,10.51739,10.0,16.003,,3152.0,2023.0,1129.0,,2800,,,,,,,,,,,
2022-06-25,63.0,162.0,73.0,33.0,10000.0,6598.0,00:35:00.000000,00:00:00.000000,02:30:00.000000,24.30512,10.27001,10.0,5.104,,1657.0,1053.0,604.0,,2800,,,,,,,,,,,
2022-06-26,,,,-1.0,10000.0,0.0,00:00:00.000000,00:00:00.000000,02:30:00.000000,0.0,0.0,10.0,0.0,,2023.0,2023.0,0.0,,2800,,,,,,,,,,,
2022-06-27,61.0,167.0,76.0,52.0,10000.0,10840.0,01:26:00.000000,00:00:00.000000,02:30:00.000000,2.3481,3.88025,10.0,8.922,,2735.0,2023.0,712.0,,2800,,,,,,,,,,,
2022-06-28,59.0,150.0,69.0,39.0,10000.0,20474.0,03:10:00.000000,00:00:00.000000,02:30:00.000000,1.51247,0.74639,10.0,16.007,,2843.0,2023.0,820.0,,2800,,,,,,,,,,,
2022-06-29,54.0,164.0,70.0,28.0,10000.0,16215.0,02:21:00.000000,00:00:00.000000,02:30:00.000000,0.73819,1.39731,10.0,12.783,,2756.0,2023.0,733.0,,2800,,,,,,,,,,,
2022-06-30,59.0,150.0,67.0,47.0,10000.0,18460.0,02:04:00.000000,00:00:00.000000,02:30:00.000000,16.23852,9.00755,10.0,14.435,,2975.0,2023.0,952.0,,2800,,,,,,,,,,,
2022-07-01,59.0,146.0,67.0,58.0,10000.0,18889.0,02:49:00.000000,00:00:00.000000,02:30:00.000000,10.1706,7.81102,10.0,14.786,,3473.0,2023.0,1450.0,,2800,,,,,,,,,,,
2022-07-02,61.0,140.0,68.0,58.0,10000.0,20375.0,03:47:00.000000,00:00:00.000000,02:30:00.000000,2.3481,3.36614,10.0,15.894,,3299.0,2023.0,1276.0,,2800,,,,,,,,,,,
2022-07-03,54.0,120.0,61.0,46.0,10000.0,4042.0,00:34:00.000000,00:00:00.000000,02:30:00.000000,0.0,0.0,10.0,3.153,,1637.0,1371.0,266.0,,2800,,,,,,,,,,,
2022-07-04,,,,,,,00:00:00.000000,00:00:00.000000,00:00:00.000000,,,,,,,,,,2800,,,,,,,,,,,
2022-07-05,68.0,139.0,73.0,44.0,10000.0,2521.0,00:13:00.000000,00:00:00.000000,02:30:00.000000,7.14534,4.4229,10.0,1.974,,2181.0,2023.0,158.0,,2800,,,,,,,,,,,
2022-07-06,59.0,165.0,66.0,32.0,10000.0,19219.0,00:18:00.000000,00:47:00.000000,02:30:00.000000,24.05249,13.20866,10.0,18.784,,3331.0,2023.0,1308.0,,2800,,,,,,,,,,,
2022-07-07,59.0,160.0,72.0,51.0,10000.0,10049.0,00:43:00.000000,00:03:00.000000,02:30:00.000000,20.59285,8.91896,10.0,8.132,,2836.0,2023.0,813.0,,2800,,,,,,,,,,,
2022-07-08,60.0,139.0,67.0,70.0,10000.0,6635.0,00:20:00.000000,00:00:00.000000,02:30:00.000000,11.34088,2.69324,10.0,5.293,,2812.0,2023.0,789.0,,2800,,,,,,,,,,,
2022-07-09,48.0,144.0,59.0,54.0,10000.0,16764.0,00:50:00.000000,00:00:00.000000,02:30:00.000000,40.04593,32.30249,10.0,13.279,,3165.0,2023.0,1142.0,,2800,,,,,,,,,,,
2022-07-10,56.0,135.0,67.0,36.0,10000.0,3130.0,00:00:00.000000,00:00:00.000000,02:30:00.000000,7.36975,5.2582,10.0,2.442,,1907.0,1661.0,246.0,,2800,,,,,,,,,,,
2022-07-11,,,,,,,00:00:00.000000,00:00:00.000000,00:00:00.000000,,,,,,,,,,2800,,,,,,,,,,,
2022-07-12,,,,,,,00:00:00.000000,00:00:00.000000,00:00:00.000000,,,,,,,,,,2800,,,,,,,,,,,
2022-07-13,63.0,112.0,71.0,43.0,10000.0,3913.0,00:00:00.000000,00:00:00.000000,02:30:00.000000,0.0,0.0,10.0,3.027,,1778.0,1681.0,97.0,,2800,,,,,,,,,,,
2022-07-14,64.0,109.0,67.0,24.0,10000.0,5772.0,00:00:00.000000,00:00:00.000000,02:30:00.000000,0.0,0.0,10.0,4.465,,2111.0,2023.0,88.0,,2800,,,,,,,,,,,
2022-07-15,,,,-1.0,10000.0,0.0,00:00:00.000000,00:00:00.000000,02:30:00.000000,0.0,0.0,10.0,0.0,,272.0,272.0,0.0,,2800,,,,,,,,,,,
2022-07-16,61.0,82.0,67.0,6.0,10000.0,0.0,00:00:00.000000,00:00:00.000000,02:30:00.000000,0.0,0.0,10.0,0.0,,2023.0,2023.0,0.0,,2800,,,,,,,,,,,
2022-07-17,48.0,171.0,57.0,15.0,10000.0,8900.0,00:11:00.000000,00:26:00.000000,02:30:00.000000,13.03117,8.90256,10.0,7.883,,2687.0,2023.0,664.0,,2800,,,,,,,,,,,
2022-07-18,52.0,160.0,62.0,65.0,10000.0,23662.0,00:35:00.000000,00:34:00.000000,02:30:00.000000,39.36417,55.61385,10.0,21.62,,3339.0,2023.0,1316.0,,2800,,,,,,,,,,,
2022-07-19,55.0,166.0,62.0,49.0,10000.0,8065.0,00:32:00.000000,00:17:00.000000,02:30:00.000000,13.56759,9.44685,10.0,6.398000000000001,,2861.0,2023.0,838.0,,2800,,,,,,,,,,,
2022-07-20,51.0,143.0,53.0,65.0,10000.0,17923.0,00:45:00.000000,01:01:00.000000,02:30:00.000000,46.0,44.47966,10.0,14.969000000000001,,3217.0,2023.0,1194.0,,2800,,,,,,,,,,,
2022-07-21,54.0,168.0,60.0,43.0,10000.0,12390.0,00:41:00.000000,00:50:00.000000,02:30:00.000000,22.16273,11.09186,10.0,10.089,,2973.0,2023.0,950.0,,2800,,,,,,,,,,,
2022-07-22,59.0,138.0,68.0,74.0,10000.0,3160.0,00:07:00.000000,00:08:00.000000,02:30:00.000000,9.42257,6.79692,10.0,2.444,,2324.0,2023.0,301.0,,2800,,,,,,,,,,,
2022-07-23,55.0,134.0,62.0,54.0,10000.0,11717.0,00:12:00.000000,00:00:00.000000,02:30:00.000000,10.36483,10.88812,10.0,9.086,,2868.0,2023.0,845.0,,2800,,,,,,,,,,,
2022-07-24,56.0,149.0,65.0,55.0,10000.0,9175.0,00:07:00.000000,01:42:00.000000,02:30:00.000000,11.0,7.67552,10.0,7.508,,2756.0,2023.0,733.0,,2800,,,,,,,,,,,
2022-07-25,,,,-1.0,10000.0,0.0,00:00:00.000000,00:00:00.000000,02:30:00.000000,0.0,0.0,10.0,0.0,,1139.0,1139.0,0.0,,2800,,,,,,,,,,,
2022-07-26,50.0,100.0,62.0,12.0,10000.0,316.0,00:00:00.000000,00:00:00.000000,02:30:00.000000,0.0,0.0,10.0,0.244,,2040.0,2023.0,17.0,,2800,,,,,,,,,,,
2022-07-27,53.0,127.0,61.0,65.0,10000.0,12364.0,00:00:00.000000,00:00:00.000000,02:30:00.000000,18.42323,14.12303,10.0,9.626,,2581.0,2023.0,558.0,,2800,,,,,,,,,,,
2022-07-28,52.0,179.0,60.0,42.0,10000.0,21098.0,00:21:00.000000,01:02:00.000000,02:30:00.000000,15.0,18.63812,10.0,19.102,,2946.0,2023.0,923.0,,2800,,,,,,,,,,,
2022-07-29,55.0,169.0,61.0,74.0,10000.0,14540.0,00:32:00.000000,01:31:00.000000,02:30:00.000000,21.22113,20.56955,10.0,11.621,,3258.0,2023.0,1235.0,,2800,,,,,,,,,,,
2022-07-30,31.0,140.0,32.0,49.0,10000.0,7447.0,00:28:00.000000,00:10:00.000000,02:30:00.000000,6.63189,16.61745,10.0,5.76,,2584.0,2023.0,561.0,,2800,,,,,,,,,,,
2022-07-31,49.0,131.0,62.0,66.0,10000.0,9181.0,00:36:00.000000,00:26:00.000000,02:30:00.000000,12.08957,6.77461,10.0,7.172,,2615.0,2023.0,592.0,,2800,,,,,,,,,,,
2022-08-01,59.0,141.0,65.0,73.0,10000.0,15479.0,00:16:00.000000,00:03:00.000000,02:30:00.000000,4.0,3.39993,10.0,12.132,,2656.0,2023.0,633.0,,2800,,,,,,,,,,,
2022-08-02,59.0,162.0,67.0,74.0,10000.0,18138.0,00:46:00.000000,01:14:00.000000,02:30:00.000000,0.66831,3.04626,10.0,14.608,,3152.0,2023.0,1129.0,,2800,,,,,,,,,,,
2022-08-03,62.0,160.0,76.0,82.0,10000.0,11065.0,01:16:00.000000,01:33:00.000000,02:30:00.000000,4.59744,4.6729,10.0,8.559000000000001,,3448.0,2023.0,1425.0,,2800,,,,,,,,,,,
2022-08-04,53.0,136.0,66.0,66.0,10000.0,12478.0,00:06:00.000000,00:20:00.000000,02:30:00.000000,4.10958,3.91732,10.0,9.652000000000001,,2513.0,2023.0,490.0,,2800,,,,,,,,,,,
2022-08-05,52.0,150.0,59.0,59.0,10000.0,11728.0,00:00:00.000000,00:00:00.000000,02:30:00.000000,4.76772,6.08563,10.0,9.166,,2697.0,2023.0,674.0,,2800,,,,,,,,,,,
2022-08-06,52.0,163.0,59.0,24.0,10000.0,8294.0,00:00:00.000000,00:00:00.000000,02:30:00.000000,15.37238,11.47539,10.0,6.603,,2522.0,2023.0,499.0,,2800,,,,,,,,,,,
2022-08-07,55.0,133.0,68.0,48.0,10000.0,10828.0,00:00:00.000000,00:00:00.000000,02:30:00.000000,46.03182,50.29429,10.0,9.276,,2420.0,2023.0,397.0,,2800,,,,,,,,,,,
2022-08-08,55.0,167.0,73.0,60.0,10000.0,12223.0,00:17:00.000000,00:26:00.000000,02:30:00.000000,1.31988,1.47146,10.0,9.832,,2944.0,2023.0,921.0,,2800,,,,,,,,,,,
2022-08-09,66.0,143.0,72.0,54.0,10000.0,4515.0,00:00:00.000000,00:00:00.000000,02:30:00.000000,0.0,3.08301,10.0,3.766,,2357.0,2023.0,334.0,,2800,,,,,,,,,,,
2022-08-10,57.0,161.0,70.0,61.0,10000.0,14765.0,00:00:00.000000,00:00:00.000000,02:30:00.000000,2.35269,0.83563,10.0,11.496,,3053.0,2023.0,1030.0,,2800,,,,,,,,,,,
2022-08-11,51.0,135.0,62.0,38.0,10000.0,7045.0,00:00:00.000000,00:00:00.000000,02:30:00.000000,1.60138,0.0,10.0,5.496,,2499.0,2023.0,476.0,,2800,,,,,,,,,,,
2022-08-12,47.0,147.0,59.0,59.0,10000.0,9790.0,00:00:00.000000,00:00:00.000000,02:30:00.000000,6.61647,8.25591,10.0,7.708,,2715.0,2023.0,692.0,,2800,,,,,,,,,,,
2022-08-13,57.0,148.0,64.0,68.0,10000.0,12784.0,00:00:00.000000,00:00:00.000000,02:30:00.000000,26.32021,20.64042,10.0,10.15,,3014.0,2023.0,991.0,,2800,,,,,,,,,,,
2022-08-14,59.0,136.0,73.0,62.0,10000.0,10525.0,00:13:00.000000,00:00:00.000000,02:30:00.000000,17.57185,12.95177,10.0,8.162,,2650.0,2023.0,627.0,,2800,,,,,,,,,,,
2022-08-15,50.0,182.0,60.0,28.0,10000.0,7012.0,00:06:00.000000,00:04:00.000000,02:30:00.000000,1.0,1.53346,10.0,5.711,,2502.0,2023.0,479.0,,2800,,,,,,,,,,,
2022-08-16,52.0,136.0,58.0,51.0,10000.0,11202.0,00:00:00.000000,00:00:00.000000,02:30:00.000000,2.08661,1.63419,10.0,8.685,,2601.0,2023.0,578.0,,2800,,,,,,,,,,,
2022-08-17,48.0,129.0,56.0,45.0,10000.0,7205.0,00:00:00.000000,00:00:00.000000,02:30:00.000000,3.74049,3.35597,10.0,5.604,,2309.0,2023.0,286.0,,2800,,,,,,,,,,,
2022-08-18,56.0,133.0,62.0,61.0,10000.0,10826.0,00:00:00.000000,00:00:00.000000,02:30:00.000000,2.32283,1.70046,10.0,8.395,,2573.0,2023.0,550.0,,2800,,,,,,,,,,,
2022-08-19,50.0,131.0,60.0,58.0,10000.0,7395.0,00:00:00.000000,00:00:00.000000,02:30:00.000000,4.65157,5.62073,10.0,5.726,,2373.0,2023.0,350.0,,2800,,,,,,,,,,,
2022-08-20,60.0,154.0,74.0,73.0,10000.0,11014.0,00:00:00.000000,00:00:00.000000,02:30:00.000000,15.64042,21.33825,10.0,8.868,,2976.0,2023.0,953.0,,2800,,,,,,,,,,,
2022-08-21,64.0,130.0,77.0,70.0,10000.0,10572.0,00:10:00.000000,00:03:00.000000,02:30:00.000000,10.56266,8.94783,10.0,8.178,,2844.0,2023.0,821.0,,2800,,,,,,,,,,,
2022-08-22,53.0,141.0,64.0,34.0,10000.0,9133.0,00:10:00.000000,00:00:00.000000,02:30:00.000000,3.32776,0.0,10.0,7.079,,2402.0,2023.0,379.0,,2800,,,,,,,,,,,
2022-08-23,56.0,130.0,61.0,58.0,10000.0,7761.0,00:00:00.000000,00:00:00.000000,02:30:00.000000,2.47802,2.69948,10.0,6.003,,2417.0,2023.0,394.0,,2800,,,,,,,,,,,
2022-08-24,52.0,146.0,60.0,45.0,10000.0,11444.0,00:00:00.000000,00:00:00.000000,02:30:00.000000,2.19193,1.95407,10.0,8.914,,2618.0,2023.0,595.0,,2800,,,,,,,,,,,
2022-08-25,52.0,142.0,58.0,50.0,10000.0,10491.0,00:00:00.000000,00:00:00.000000,02:30:00.000000,1.50984,1.42552,10.0,8.115,,2634.0,2023.0,611.0,,2800,,,,,,,,,,,
2022-08-26,55.0,171.0,62.0,66.0,10000.0,12443.0,00:39:00.000000,00:37:00.000000,02:30:00.000000,0.72835,2.07612,10.0,9.894,,3068.0,2023.0,1045.0,,2800,,,,,,,,,,,
