day,hr_avg,hr_min,hr_max,rhr_avg,rhr_min,rhr_max,inactive_hr_avg,inactive_hr_min,inactive_hr_max,weight_avg,weight_min,weight_max,intensity_time,moderate_activity_time,vigorous_activity_time,intensity_time_goal,steps,steps_goal,floors,floors_goal,sleep_avg,sleep_min,sleep_max,rem_sleep_avg,rem_sleep_min,rem_sleep_max,stress_avg,calories_avg,calories_bmr_avg,calories_active_avg,calories_goal,calories_consumed_avg,activities,activities_calories,activities_distance,hydration_goal,hydration_avg,hydration_intake,sweat_loss_avg,sweat_loss,spo2_avg,spo2_min,rr_waking_avg,rr_max,rr_min,bb_max,bb_min
2023-04-03,88.92256341789052,54.0,157.0,59.0,59.0,59.0,87.5909090909091,71.0,114.0,,,,00:00:00.000000,00:00:00.000000,00:00:00.000000,00:21:25,7696.0,10000,6.13648,10.0,00:00:00.000000,00:00:00.000000,00:00:00.000000,00:00:00.000000,00:00:00.000000,00:00:00.000000,59.0,2662,2017,645,,,,,,2800,,,,,,,,,,,
2023-04-04,94.2748344370861,58.0,143.0,63.0,63.0,63.0,93.14285714285714,71.0,115.0,,,,00:00:00.000000,00:00:00.000000,00:00:00.000000,00:21:25,9395.0,10000,7.7897,10.0,00:00:00.000000,00:00:00.000000,00:00:00.000000,00:00:00.000000,00:00:00.000000,00:00:00.000000,64.0,2857,2017,840,,,,,,2800,,,,,,,,,,,
2023-04-05,85.77135348226018,51.0,147.0,68.0,68.0,68.0,84.72727272727273,61.0,133.0,,,,00:00:00.000000,00:00:00.000000,00:00:00.000000,00:21:25,7412.0,10000,10.15846,10.0,00:00:00.000000,00:00:00.000000,00:00:00.000000,00:00:00.000000,00:00:00.000000,00:00:00.000000,47.0,2614,2017,597,,,,,,2800,,,,,,,,,,,
2023-04-06,,,,,,,,,,,,,00:00:00.000000,00:00:00.000000,00:00:00.000000,00:21:25,0.0,10000,0.0,10.0,00:00:00.000000,00:00:00.000000,00:00:00.000000,00:00:00.000000,00:00:00.000000,00:00:00.000000,-1.0,208,208,0,,,,,,2800,,,,,,,,,,,
2023-04-14,71.14754098360656,54.0,98.0,65.0,65.0,65.0,69.66666666666667,65.0,75.0,,,,00:00:00.000000,00:00:00.000000,00:00:00.000000,00:21:25,125.0,10000,0.0,10.0,00:00:00.000000,00:00:00.000000,00:00:00.000000,00:00:00.000000,00:00:00.000000,00:00:00.000000,23.0,2022,2017,5,,,,,,2800,,,,,,,,,,,
2023-04-15,98.69505494505495,59.0,154.0,65.0,65.0,65.0,91.75,78.0,106.0,,,,00:21:00.000000,00:07:00.000000,00:07:00.000000,00:21:25,6911.0,10000,3.41568,10.0,00:00:00.000000,00:00:00.000000,00:00:00.000000,00:00:00.000000,00:00:00.000000,00:00:00.000000,70.0,2672,2017,655,,,,,,2800,,,,,,,,,,,
2023-04-16,104.04075235109718,55.0,169.0,65.0,65.0,65.0,96.11764705882354,64.0,136.0,,,,03:54:00.000000,01:22:00.000000,01:16:00.000000,00:21:25,7718.0,10000,6.4626,10.0,00:00:00.000000,00:00:00.000000,00:00:00.000000,00:00:00.000000,00:00:00.000000,00:00:00.000000,72.0,3579,2017,1562,,,,,,2800,,,,,,,,,,,
2023-04-17,88.94221105527639,56.0,133.0,60.0,60.0,60.0,86.1875,56.0,121.0,,,,00:00:00.000000,00:00:00.000000,00:00:00.000000,00:21:25,5822.0,10000,2.59974,10.0,00:00:00.000000,00:00:00.000000,00:00:00.000000,00:00:00.000000,00:00:00.000000,00:00:00.000000,60.0,2592,2017,575,,,,,,2800,,,,,,,,,,,
2023-04-18,94.61797752808988,51.0,151.0,60.0,60.0,60.0,84.6875,72.0,106.0,,,,01:12:00.000000,00:20:00.000000,00:26:00.000000,00:21:25,11028.0,10000,5.54396,10.0,00:00:00.000000,00:00:00.000000,00:00:00.000000,00:00:00.000000,00:00:00.000000,00:00:00.000000,68.0,3098,2017,1081,,,,,,2800,,,,,,,,,,,
2023-04-19,87.84382566585957,59.0,157.0,73.0,73.0,73.0,83.25,66.0,112.0,,,,00:29:00.000000,00:03:00.000000,00:13:00.000000,00:21:25,9752.0,10000,3.53379,10.0,00:00:00.000000,00:00:00.000000,00:00:00.000000,00:00:00.000000,00:00:00.000000,00:00:00.000000,56.0,2729,2017,712,,,,,,2800,,,,,,,,,,,
2023-04-20,94.46089049338147,52.0,157.0,76.0,76.0,76.0,86.83333333333333,71.0,112.0,,,,00:39:00.000000,00:05:00.000000,00:17:00.000000,00:21:25,12318.0,10000,6.09711,10.0,00:00:00.000000,00:00:00.000000,00:00:00.000000,00:00:00.000000,00:00:00.000000,00:00:00.000000,65.0,3181,2017,1164,,,,,,2800,,,,,,,,,,,
2023-04-21,80.33333333333333,64.0,102.0,74.0,74.0,74.0,86.5,72.0,101.0,,,,00:00:00.000000,00:00:00.000000,00:00:00.000000,00:21:25,29.0,10000,0.0,10.0,00:00:00.000000,00:00:00.000000,00:00:00.000000,00:00:00.000000,00:00:00.000000,00:00:00.000000,34.0,1929,1924,5,,,,,,2800,,,,,,,,,,,
2023-04-22,93.3674832962138,61.0,146.0,69.0,69.0,69.0,79.4375,66.0,100.0,,,,01:08:00.000000,01:08:00.000000,00:00:00.000000,00:21:25,5251.0,10000,0.72277,10.0,00:00:00.000000,00:00:00.000000,00:00:00.000000,00:00:00.000000,00:00:00.000000,00:00:00.000000,36.0,2614,2017,597,,,,,,2800,,,,,,,,,,,
2023-04-23,99.532,45.0,166.0,69.0,69.0,69.0,89.38461538461539,45.0,123.0,,,,01:29:00.000000,01:29:00.000000,00:00:00.000000,00:21:25,9486.0,10000,2.48261,10.0,00:00:00.000000,00:00:00.000000,00:00:00.000000,00:00:00.000000,00:00:00.000000,00:00:00.000000,56.0,2907,2017,890,,,,,,2800,,,,,,,,,,,
2023-04-24,94.6086387434555,63.0,143.0,75.0,75.0,75.0,94.71428571428571,86.0,116.0,,,,00:39:00.000000,00:39:00.000000,00:00:00.000000,00:21:25,5692.0,10000,2.21358,10.0,00:00:00.000000,00:00:00.000000,00:00:00.000000,00:00:00.000000,00:00:00.000000,00:00:00.000000,57.0,2925,2017,908,,,,,,2800,,,,,,,,,,,
2023-04-25,90.25830258302582,49.0,140.0,56.0,56.0,56.0,89.77777777777777,73.0,97.0,,,,00:51:00.000000,00:51:00.000000,00:00:00.000000,00:21:25,10434.0,10000,11.39895,10.0,00:00:00.000000,00:00:00.000000,00:00:00.000000,00:00:00.000000,00:00:00.000000,00:00:00.000000,47.0,2890,2017,873,,,,,,2800,,,,,,,,,,,
2023-04-26,91.0909090909091,40.0,140.0,69.0,69.0,69.0,92.85714285714286,49.0,130.0,,,,02:51:00.000000,02:51:00.000000,00:00:00.000000,00:21:25,16438.0,10000,19.65354,10.0,00:00:00.000000,00:00:00.000000,00:00:00.000000,00:00:00.000000,00:00:00.000000,00:00:00.000000,60.0,2810,2017,793,,,,,,2800,,,,,,,,,,,
2023-04-27,87.95117845117845,59.0,139.0,67.0,67.0,67.0,85.42857142857143,63.0,108.0,,,,01:03:00.000000,01:03:00.000000,00:00:00.000000,00:21:25,7833.0,10000,12.3878,10.0,00:00:00.000000,00:00:00.000000,00:00:00.000000,00:00:00.000000,00:00:00.000000,00:00:00.000000,60.0,2500,2017,483,,,,,,2800,,,,,,,,,,,
2023-04-28,90.40500736377025,52.0,156.0,69.0,69.0,69.0,85.77777777777777,65.0,101.0,,,,00:00:00.000000,00:00:00.000000,00:00:00.000000,00:21:25,8278.0,10000,6.25,10.0,00:00:00.000000,00:00:00.000000,00:00:00.000000,00:00:00.000000,00:00:00.000000,00:00:00.000000,62.0,2375,1813,562,,,,,,2800,,,,,,,,,,,
2023-05-02,,,,,,,,,,,,,00:00:00.000000,00:00:00.000000,00:00:00.000000,00:21:25,0.0,10000,0.0,10.0,00:00:00.000000,00:00:00.000000,00:00:00.000000,00:00:00.000000,00:00:00.000000,00:00:00.000000,-1.0,2017,2017,0,,,,,,2800,,,,,,,,,,,
2023-05-03,92.16481994459834,53.0,161.0,75.0,75.0,75.0,88.55555555555556,76.0,111.0,,,,01:12:00.000000,01:12:00.000000,00:00:00.000000,00:21:25,11177.0,10000,10.17585,10.0,00:00:00.000000,00:00:00.000000,00:00:00.000000,00:00:00.000000,00:00:00.000000,00:00:00.000000,55.0,2866,2017,849,,,,,,2800,,,,,,,,,,,
2023-05-04,94.54697554697555,63.0,149.0,76.0,76.0,76.0,94.18181818181819,79.0,109.0,,,,01:19:00.000000,01:19:00.000000,00:00:00.000000,00:21:25,10975.0,10000,3.5561,10.0,00:00:00.000000,00:00:00.000000,00:00:00.000000,00:00:00.000000,00:00:00.000000,00:00:00.000000,73.0,2982,2017,965,,,,,,2800,,,,,,,,,,,
2023-05-05,95.5925925925926,75.0,116.0,81.0,81.0,81.0,,,,,,,00:00:00.000000,00:00:00.000000,00:00:00.000000,00:21:25,795.0,10000,0.0,10.0,00:00:00.000000,00:00:00.000000,00:00:00.000000,00:00:00.000000,00:00:00.000000,00:00:00.000000,73.0,788,687,101,,,,,,2800,,,,,,,,,,,
2023-05-06,97.63298969072164,63.0,151.0,78.0,78.0,78.0,97.875,79.0,132.0,,,,01:14:00.000000,01:14:00.000000,00:00:00.000000,00:21:25,5543.0,10000,0.74475,10.0,00:00:00.000000,00:00:00.000000,00:00:00.000000,00:00:00.000000,00:00:00.000000,00:00:00.000000,56.0,2729,2017,712,,,,,,2800,,,,,,,,,,,
2023-05-07,96.79173553719008,57.0,155.0,67.0,67.0,67.0,91.84210526315789,71.0,121.0,,,,01:20:00.000000,01:20:00.000000,00:00:00.000000,00:21:25,7364.0,10000,4.0,10.0,00:00:00.000000,00:00:00.000000,00:00:00.000000,00:00:00.000000,00:00:00.000000,00:00:00.000000,45.0,3038,2017,1021,,,,,,2800,,,,,,,,,,,
2023-05-08,91.58223684210526,57.0,178.0,69.0,69.0,69.0,84.32352941176471,57.0,115.0,,,,01:15:00.000000,01:15:00.000000,00:00:00.000000,00:21:25,7193.0,10000,1.58333,10.0,00:00:00.000000,00:00:00.000000,00:00:00.000000,00:00:00.000000,00:00:00.000000,00:00:00.000000,42.0,2750,2017,733,,,,,,2800,,,,,,,,,,,
2023-05-09,88.92991239048811,52.0,147.0,63.0,63.0,63.0,82.32,55.0,124.0,,,,00:28:00.000000,00:28:00.000000,00:00:00.000000,00:21:25,8549.0,10000,7.23294,10.0,00:00:00.000000,00:00:00.000000,00:00:00.000000,00:00:00.000000,00:00:00.000000,00:00:00.000000,38.0,2850,2017,833,,,,,,2800,,,,,,,,,,,
2023-05-10,94.83777239709443,49.0,170.0,64.0,64.0,64.0,86.46153846153847,62.0,121.0,,,,01:22:00.000000,01:22:00.000000,00:00:00.000000,00:21:25,13678.0,10000,5.1601,10.0,00:00:00.000000,00:00:00.000000,00:00:00.000000,00:00:00.000000,00:00:00.000000,00:00:00.000000,60.0,3215,2017,1198,,,,,,2800,,,,,,,,,,,
2023-05-11,95.76223776223776,54.0,161.0,67.0,67.0,67.0,86.77777777777777,73.0,105.0,,,,01:12:00.000000,01:12:00.000000,00:00:00.000000,00:21:25,10619.0,10000,12.29134,10.0,00:00:00.000000,00:00:00.000000,00:00:00.000000,00:00:00.000000,00:00:00.000000,00:00:00.000000,64.0,2972,2017,955,,,,,,2800,,,,,,,,,,,
2023-05-12,93.56007393715342,50.0,152.0,74.0,74.0,74.0,93.76923076923077,68.0,117.0,,,,00:11:00.000000,00:11:00.000000,00:00:00.000000,00:21:25,5974.0,10000,1.51575,10.0,00:00:00.000000,00:00:00.000000,00:00:00.000000,00:00:00.000000,00:00:00.000000,00:00:00.000000,61.0,2711,2017,694,,,,,,2800,,,,,,,,,,,
2023-05-13,95.790273556231,67.0,136.0,67.0,67.0,67.0,112.0,107.0,117.0,,,,00:00:00.000000,00:00:00.000000,00:00:00.000000,00:21:25,5389.0,10000,1.28642,10.0,00:00:00.000000,00:00:00.000000,00:00:00.000000,00:00:00.000000,00:00:00.000000,00:00:00.000000,61.0,1250,803,447,,,,,,2800,,,,,,,,,,,
2023-05-19,84.32608695652173,55.0,111.0,65.0,65.0,65.0,78.33333333333333,64.0,88.0,,,,00:00:00.000000,00:00:00.000000,00:00:00.000000,00:21:25,1991.0,10000,0.6857,10.0,00:00:00.000000,00:00:00.000000,00:00:00.000000,00:00:00.000000,00:00:00.000000,00:00:00.000000,35.0,2148,2017,131,,,,,,2800,,,,,,,,,,,
2023-05-20,98.16610738255034,42.0,154.0,70.0,70.0,70.0,83.11111111111111,65.0,113.0,,,,01:12:00.000000,01:12:00.000000,00:00:00.000000,00:21:25,7415.0,10000,1.6811,10.0,00:00:00.000000,00:00:00.000000,00:00:00.000000,00:00:00.000000,00:00:00.000000,00:00:00.000000,44.0,3060,2017,1043,,,,,,2800,,,,,,,,,,,
2023-05-21,94.11111111111111,58.0,181.0,67.0,67.0,67.0,87.86206896551724,62.0,133.0,,,,01:09:00.000000,00:27:00.000000,00:21:00.000000,00:21:25,8282.0,10000,4.63123,10.0,00:00:00.000000,00:00:00.000000,00:00:00.000000,00:00:00.000000,00:00:00.000000,00:00:00.000000,50.0,2750,2017,733,,,,,,2800,,,,,,,,,,,
2023-05-22,97.91269841269842,63.0,182.0,69.0,69.0,69.0,78.0,67.0,109.0,,,,02:12:00.000000,02:12:00.000000,00:00:00.000000,00:21:25,12805.0,10000,1.41339,10.0,00:00:00.000000,00:00:00.000000,00:00:00.000000,00:00:00.000000,00:00:00.000000,00:00:00.000000,73.0,3322,2017,1305,,,,,,2800,,,,,,,,,,,
2023-05-23,93.05722070844686,59.0,151.0,71.0,71.0,71.0,92.5,65.0,130.0,,,,00:52:00.000000,00:52:00.000000,00:00:00.000000,00:21:25,8427.0,10000,4.52887,10.0,00:00:00.000000,00:00:00.000000,00:00:00.000000,00:00:00.000000,00:00:00.000000,00:00:00.000000,61.0,2925,2017,908,,,,,,2800,,,,,,,,,,,
2023-05-24,92.03,53.0,148.0,70.0,70.0,70.0,75.69565217391305,61.0,106.0,,,,00:57:00.000000,00:57:00.000000,00:00:00.000000,00:21:25,8013.0,10000,2.02034,10.0,00:00:00.000000,00:00:00.000000,00:00:00.000000,00:00:00.000000,00:00:00.000000,00:00:00.000000,56.0,2844,2017,827,,,,,,2800,,,,,,,,,,,
2023-05-25,90.55029585798816,61.0,135.0,77.0,77.0,77.0,86.375,61.0,121.0,,,,00:00:00.000000,00:00:00.000000,00:00:00.000000,00:21:25,7245.0,10000,3.0,10.0,00:00:00.000000,00:00:00.000000,00:00:00.000000,00:00:00.000000,00:00:00.000000,00:00:00.000000,54.0,2713,2017,696,,,,,,2800,,,,,,,,,,,
2023-05-26,86.36694677871148,60.0,130.0,68.0,68.0,68.0,80.55,69.0,111.0,,,,00:31:00.000000,00:31:00.000000,00:00:00.000000,00:21:25,1930.0,10000,1.78675,10.0,00:00:00.000000,00:00:00.000000,00:00:00.000000,00:00:00.000000,00:00:00.000000,00:00:00.000000,56.0,2308,2017,291,,,,,,2800,,,,,,,,,,,
2023-05-27,86.28672566371681,51.0,149.0,70.0,70.0,70.0,85.3225806451613,55.0,116.0,,,,00:47:00.000000,00:47:00.000000,00:00:00.000000,00:21:25,7281.0,10000,18.02789,10.0,00:00:00.000000,00:00:00.000000,00:00:00.000000,00:00:00.000000,00:00:00.000000,00:00:00.000000,38.0,2530,2017,513,,,,,,2800,,,,,,,,,,,
2023-05-28,84.02777777777777,68.0,106.0,76.0,76.0,76.0,,,,,,,00:00:00.000000,00:00:00.000000,00:00:00.000000,00:21:25,84.0,10000,0.0,10.0,00:00:00.000000,00:00:00.000000,00:00:00.000000,00:00:00.000000,00:00:00.000000,00:00:00.000000,38.0,2028,2017,11,,,,,,2800,,,,,,,,,,,
2023-05-29,84.5742251223491,51.0,138.0,65.0,65.0,65.0,78.6875,64.0,114.0,,,,00:39:00.000000,00:39:00.000000,00:00:00.000000,00:21:25,7712.0,10000,4.07579,10.0,00:00:00.000000,00:00:00.000000,00:00:00.000000,00:00:00.000000,00:00:00.000000,00:00:00.000000,24.0,2505,2017,488,,,,,,2800,,,,,,,,,,,
2023-05-30,85.43966712898752,56.0,125.0,62.0,62.0,62.0,76.76470588235294,68.0,87.0,,,,00:37:00.000000,00:37:00.000000,00:00:00.000000,00:21:25,9860.0,10000,2.22539,10.0,00:00:00.000000,00:00:00.000000,00:00:00.000000,00:00:00.000000,00:00:00.000000,00:00:00.000000,59.0,2571,2017,554,,,,,,2800,,,,,,,,,,,
2023-05-31,89.08094435075886,54.0,167.0,68.0,68.0,68.0,81.89473684210526,60.0,114.0,,,,01:20:00.000000,01:20:00.000000,00:00:00.000000,00:21:25,10294.0,10000,2.36385,10.0,00:00:00.000000,00:00:00.000000,00:00:00.000000,00:00:00.000000,00:00:00.000000,00:00:00.000000,61.0,2574,2017,557,,,,,,2800,,,,,,,,,,,
2023-06-01,95.17450495049505,56.0,179.0,72.0,72.0,72.0,90.75,73.0,112.0,,,,02:12:00.000000,02:12:00.000000,00:00:00.000000,00:21:25,14850.0,10000,4.19849,10.0,00:00:00.000000,00:00:00.000000,00:00:00.000000,00:00:00.000000,00:00:00.000000,00:00:00.000000,54.0,3158,2017,1141,,,,,,2800,,,,,,,,,,,
2023-06-02,101.47404063205417,59.0,165.0,72.0,72.0,72.0,99.6,81.0,112.0,,,,03:18:00.000000,03:18:00.000000,00:00:00.000000,00:21:25,18090.0,10000,3.78576,10.0,00:00:00.000000,00:00:00.000000,00:00:00.000000,00:00:00.000000,00:00:00.000000,00:00:00.000000,75.0,3786,2017,1769,,,,,,2800,,,,,,,,,,,
2023-06-03,83.41658722592946,58.0,130.0,69.0,69.0,69.0,80.58108108108108,64.0,119.0,,,,00:00:00.000000,00:00:00.000000,00:00:00.000000,00:21:25,1599.0,10000,0.0,10.0,05:47:00.000000,05:47:00.000000,05:47:00.000000,00:35:00.000000,00:35:00.000000,00:35:00.000000,52.0,2463,2017,446,,,,,,2800,,,,,,,,,,,
2023-06-04,90.28803245436106,58.0,146.0,68.0,68.0,68.0,79.57142857142857,58.0,105.0,,,,00:21:00.000000,00:21:00.000000,00:00:00.000000,00:21:25,3809.0,10000,3.0,10.0,00:00:00.000000,00:00:00.000000,00:00:00.000000,00:00:00.000000,00:00:00.000000,00:00:00.000000,47.0,2555,2017,538,,,,,,2800,,,,,,,,,,,
2023-06-05,98.05774278215223,60.0,159.0,65.0,65.0,65.0,97.0,63.0,132.0,,,,01:35:00.000000,01:35:00.000000,00:00:00.000000,00:21:25,10400.0,10000,5.35302,10.0,00:00:00.000000,00:00:00.000000,00:00:00.000000,00:00:00.000000,00:00:00.000000,00:00:00.000000,63.0,3306,2017,1289,,,,,,2800,,,,,,,,,,,
2023-06-06,97.0640703517588,52.0,172.0,71.0,71.0,71.0,89.76923076923077,70.0,123.0,,,,01:52:00.000000,01:52:00.000000,00:00:00.000000,00:21:25,14928.0,10000,3.69882,10.0,00:00:00.000000,00:00:00.000000,00:00:00.000000,00:00:00.000000,00:00:00.000000,00:00:00.000000,59.0,3365,2017,1348,,,,,,2800,,,,,,,,,,,
2023-06-07,99.25436046511628,59.0,164.0,74.0,74.0,74.0,93.25,78.0,109.0,,,,01:38:00.000000,01:38:00.000000,00:00:00.000000,00:21:25,14142.0,10000,3.5561,10.0,00:00:00.000000,00:00:00.000000,00:00:00.000000,00:00:00.000000,00:00:00.000000,00:00:00.000000,64.0,3194,2017,1177,,,,,,2800,,,,,,,,,,,
2023-06-08,102.75170068027211,68.0,155.0,75.0,75.0,75.0,94.44444444444444,79.0,108.0,,,,01:27:00.000000,01:27:00.000000,00:00:00.000000,00:21:25,14564.0,10000,5.0,10.0,00:00:00.000000,00:00:00.000000,00:00:00.000000,00:00:00.000000,00:00:00.000000,00:00:00.000000,79.0,3809,2017,1792,,,,,,2800,,,,,,,,,,,
2023-06-09,111.75787578757875,75.0,161.0,76.0,76.0,76.0,101.21621621621621,79.0,130.0,,,,01:29:00.000000,01:29:00.000000,00:00:00.000000,00:21:25,11773.0,10000,24.3586,10.0,05:49:00.000000,05:49:00.000000,05:49:00.000000,01:45:00.000000,01:45:00.000000,01:45:00.000000,80.0,5174,2017,3157,,,,,,2800,,,,,,,,,,,
2023-06-10,104.51329787234043,45.0,164.0,91.0,91.0,91.0,104.0,88.0,137.0,,,,01:10:00.000000,01:10:00.000000,00:00:00.000000,00:21:25,4418.0,10000,4.35892,10.0,04:31:00.000000,04:31:00.000000,04:31:00.000000,00:15:00.000000,00:15:00.000000,00:15:00.000000,72.0,1554,733,821,,,,,,2800,,,,,,,,,,,
2023-06-11,92.36082474226804,74.0,120.0,80.0,80.0,80.0,92.0,86.0,102.0,,,,00:00:00.000000,00:00:00.000000,00:00:00.000000,00:21:25,169.0,10000,0.0,10.0,00:00:00.000000,00:00:00.000000,00:00:00.000000,00:00:00.000000,00:00:00.000000,00:00:00.000000,54.0,2118,2017,101,,,,,,2800,,,,,,,,,,,
2023-06-12,102.82671957671958,67.0,171.0,79.0,79.0,79.0,94.81818181818181,79.0,108.0,,,,01:45:00.000000,01:45:00.000000,00:00:00.000000,00:21:25,14417.0,10000,3.0,10.0,00:00:00.000000,00:00:00.000000,00:00:00.000000,00:00:00.000000,00:00:00.000000,00:00:00.000000,60.0,3590,2017,1573,,,,,,2800,,,,,,,,,,,
2023-06-13,98.12314540059347,61.0,179.0,68.0,68.0,68.0,87.75,63.0,119.0,,,,01:14:00.000000,01:14:00.000000,00:00:00.000000,00:21:25,9952.0,10000,1.48163,10.0,00:00:00.000000,00:00:00.000000,00:00:00.000000,00:00:00.000000,00:00:00.000000,00:00:00.000000,44.0,3052,2017,1035,,,,,,2800,,,,,,,,,,,
2023-06-14,94.1641541038526,56.0,131.0,73.0,73.0,73.0,91.0,78.0,116.0,,,,01:11:00.000000,01:11:00.000000,00:00:00.000000,00:21:25,9330.0,10000,3.14698,10.0,00:00:00.000000,00:00:00.000000,00:00:00.000000,00:00:00.000000,00:00:00.000000,00:00:00.000000,58.0,2756,2017,739,,,,,,2800,,,,,,,,,,,
2023-06-15,99.42105263157895,68.0,174.0,73.0,73.0,73.0,93.625,81.0,110.0,,,,02:03:00.000000,02:03:00.000000,00:00:00.000000,00:21:25,14213.0,10000,6.50919,10.0,00:00:00.000000,00:00:00.000000,00:00:00.000000,00:00:00.000000,00:00:00.000000,00:00:00.000000,60.0,3189,2017,1172,,,,,,2800,,,,,,,,,,,
2023-06-16,92.5538990825688,65.0,152.0,77.0,77.0,77.0,91.22222222222223,81.0,120.0,,,,01:15:00.000000,01:15:00.000000,00:00:00.000000,00:21:25,10919.0,10000,10.14272,10.0,00:00:00.000000,00:00:00.000000,00:00:00.000000,00:00:00.000000,00:00:00.000000,00:00:00.000000,50.0,2870,2017,853,,,,,,2800,,,,,,,,,,,
2023-06-17,100.13320463320463,57.0,161.0,67.0,67.0,67.0,97.44444444444444,79.0,112.0,,,,02:03:00.000000,02:03:00.000000,00:00:00.000000,00:21:25,12943.0,10000,35.74967,10.0,00:00:00.000000,00:00:00.000000,00:00:00.000000,00:00:00.000000,00:00:00.000000,00:00:00.000000,40.0,2819,1704,1115,,,,,,2800,,,,,,,,,,,
2023-06-18,,,,,,,,,,,,,00:00:00.000000,00:00:00.000000,00:00:00.000000,00:21:25,0.0,10000,0.0,10.0,00:00:00.000000,00:00:00.000000,00:00:00.000000,00:00:00.000000,00:00:00.000000,00:00:00.000000,-1.0,2017,2017,0,,,,,,2800,,,,,,,,,,,
2023-06-19,99.6108843537415,57.0,176.0,76.0,76.0,76.0,92.44444444444444,72.0,125.0,,,,01:30:00.000000,01:30:00.000000,00:00:00.000000,00:21:25,15327.0,10000,11.20636,10.0,00:00:00.000000,00:00:00.000000,00:00:00.000000,00:00:00.000000,00:00:00.000000,00:00:00.000000,58.0,3310,2017,1293,,,,,,2800,,,,,,,,,,,
2023-06-20,98.94565217391305,58.0,176.0,72.0,72.0,72.0,92.28571428571429,69.0,121.0,,,,02:13:00.000000,02:13:00.000000,00:00:00.000000,00:21:25,13997.0,10000,1.44291,10.0,00:00:00.000000,00:00:00.000000,00:00:00.000000,00:00:00.000000,00:00:00.000000,00:00:00.000000,58.0,3284,2017,1267,,,,,,2800,,,,,,,,,,,
2023-06-21,96.55006180469715,53.0,137.0,71.0,71.0,71.0,96.38461538461539,90.0,104.0,,,,00:23:00.000000,00:23:00.000000,00:00:00.000000,00:21:25,9968.0,10000,3.50459,10.0,00:00:00.000000,00:00:00.000000,00:00:00.000000,00:00:00.000000,00:00:00.000000,00:00:00.000000,78.0,3167,2017,1150,,,,,,2800,,,,,,,,,,,
2023-06-22,102.41852286049237,72.0,177.0,85.0,85.0,85.0,94.02702702702703,84.0,145.0,,,,02:32:00.000000,02:32:00.000000,00:00:00.000000,00:21:25,16279.0,10000,4.00656,10.0,06:21:00.000000,06:21:00.000000,06:21:00.000000,02:25:00.000000,02:25:00.000000,02:25:00.000000,81.0,3531,2017,1514,,,,,,2800,,,,,,,,,,,
2023-06-23,97.38693467336684,62.0,166.0,76.0,76.0,76.0,102.0,75.0,166.0,,,,01:44:00.000000,01:44:00.000000,00:00:00.000000,00:21:25,12852.0,10000,10.1273,10.0,00:00:00.000000,00:00:00.000000,00:00:00.000000,00:00:00.000000,00:00:00.000000,00:00:00.000000,67.0,3246,2017,1229,,,,,,2800,,,,,,,,,,,
2023-06-24,103.45077720207254,60.0,148.0,80.0,80.0,80.0,109.0,84.0,130.0,,,,02:20:00.000000,02:20:00.000000,00:00:00.000000,00:21:25,15112.0,10000,14.42717,10.0,00:00:00.000000,00:00:00.000000,00:00:00.000000,00:00:00.000000,00:00:00.000000,00:00:00.000000,71.0,3759,2017,1742,,,,,,2800,,,,,,,,,,,
2023-06-25,112.38974358974359,97.0,135.0,84.0,84.0,84.0,109.6,101.0,120.0,,,,00:14:00.000000,00:14:00.000000,00:00:00.000000,00:21:25,2153.0,10000,0.0,10.0,00:00:00.000000,00:00:00.000000,00:00:00.000000,00:00:00.000000,00:00:00.000000,00:00:00.000000,93.0,2699,2017,682,,,,,,2800,,,,,,,,,,,
2023-06-26,93.98360655737704,49.0,177.0,71.0,71.0,71.0,88.15384615384616,68.0,126.0,,,,03:39:00.000000,03:39:00.000000,00:00:00.000000,00:21:25,19143.0,10000,3.70669,10.0,00:00:00.000000,00:00:00.000000,00:00:00.000000,00:00:00.000000,00:00:00.000000,00:00:00.000000,35.0,3306,2017,1289,,,,,,2800,,,,,,,,,,,
2023-06-27,92.30257186081694,52.0,139.0,75.0,75.0,75.0,95.88888888888889,74.0,120.0,,,,01:42:00.000000,01:42:00.000000,00:00:00.000000,00:21:25,12982.0,10000,4.72966,10.0,00:00:00.000000,00:00:00.000000,00:00:00.000000,00:00:00.000000,00:00:00.000000,00:00:00.000000,49.0,2819,2017,802,,,,,,2800,,,,,,,,,,,
2023-06-28,99.28018575851394,63.0,166.0,78.0,78.0,78.0,96.85714285714286,84.0,106.0,,,,02:09:00.000000,02:09:00.000000,00:00:00.000000,00:21:25,15722.0,10000,6.31791,10.0,00:00:00.000000,00:00:00.000000,00:00:00.000000,00:00:00.000000,00:00:00.000000,00:00:00.000000,77.0,3190,2017,1173,,,,,,2800,,,,,,,,,,,
2023-06-29,94.30640668523677,64.0,162.0,78.0,78.0,78.0,90.91666666666667,78.0,115.0,,,,01:45:00.000000,01:45:00.000000,00:00:00.000000,00:21:25,14508.0,10000,5.37861,10.0,00:00:00.000000,00:00:00.000000,00:00:00.000000,00:00:00.000000,00:00:00.000000,00:00:00.000000,60.0,3002,2017,985,,,,,,2800,,,,,,,,,,,
